,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
637,veris,1.3.5,action.malware,action.malware.variety.Click fraud and cryptocurrency mining,Click fraud or cryptocurrency mining. Parent of 'Click fraud' and 'Cryptocurrency mining'.,related-to,T1496,Resource Hijacking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
638,veris,1.3.5,action.malware,action.malware.variety.Cryptocurrency mining,"Cryptocurrency mining, whether or not click fraud. Child of 'Click fraud and cryptocurrency mining'.",related-to,T1496,Resource Hijacking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
639,veris,1.3.5,action.malware,action.malware.variety.Client-side attack,"Client-side or browser attack (e.g., redirection, XSS, MitB)",related-to,T1221,Template Injection,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
640,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1070,Indicator Removal on Host,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
641,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1070.001,Indicator Removal on Host: Clear Windows Event Logs,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
642,veris,1.3.5,attribute.integrity,attribute.integrity.variety.Log tampering,Log tampering or modification,related-to,T1070.001,Indicator Removal on Host: Clear Windows Event Logs,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
643,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1070.002,Indicator Removal on Host: Clear Linux or Mac System Logs,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
644,veris,1.3.5,attribute.integrity,attribute.integrity.variety.Log tampering,Log tampering or modification,related-to,T1070.002,Indicator Removal on Host: Clear Linux or Mac System Logs,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
645,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1070.003,Indicator Removal on Host: Clear Command History,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
646,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1070.004,Indicator Removal on Host: File Deletion,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
647,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1070.005,Indicator Removal on Host: Network Share Connection Removal,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
648,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1070.006,Indicator Removal on Host: Timestomp,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
649,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1485,Data Destruction,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
650,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1495,Firmware Corruption,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
651,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1561,Disk Wipe,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
652,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1561.001,Disk Wipe: Disk Content Wipe,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
653,veris,1.3.5,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1561.002,Disk Wipe: Disk Structure Wipe,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
654,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1006,Direct Volume Access,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
655,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1027,Obfuscated Files or Information,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
656,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1027.001,Obfuscated Files or Information: Binary Padding,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
657,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1027.002,Obfuscated Files or Information: Software Packaging,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
658,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1027.003,Obfuscated Files or Information: Steganography,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
659,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1027.004,Obfuscated Files or Information: Compile After Dilevery,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
660,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1027.005,Obfuscated Files or Information: Indicator Removal from Tools,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
661,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1036,Masquerading,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
662,veris,1.3.5,action.malware,action.malware.vector.Email attachment,Email via user-executed attachment. Child of 'Email',related-to,T1036,Masquerading,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
663,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1036.001,Masquerading: Invalid Code Signature,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
664,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1036.002,Masquerading: Right-to-Left Override,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
665,veris,1.3.5,action.social,action.social.variety.Forgery,"Forgery or counterfeiting (fake hardware, software, documents, etc)",related-to,T1036.002,Masquerading: Right-to-Left Override,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
666,veris,1.3.5,action.social,action.social.variety.Phishing,Phishing (or any type of *ishing),related-to,T1036.002,Masquerading: Right-to-Left Override,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
667,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1036.003,Masquerading: Rename System Utilities,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
668,veris,1.3.5,action.malware,action.malware.variety.Rootkit,Rootkit (maintain local privileges and stealth),related-to,T1036.003,Masquerading: Rename System Utilities,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
669,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1036.004,Masquerading: Masquerade Task or Service,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
670,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1036.005,Masquerading: Match Legitimate Name or Location,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
671,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1036.006,Masquerading: Space after Filename,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
672,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1222,File and Directory Permissions Modification,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
673,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1222.001,File and Directory Permissions Modification: Windows File and Directory Permissions Modification,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
674,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1222.002,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
675,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1490,Inhibit System Recovery,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
676,veris,1.3.5,action.malware,action.malware.variety.Ransomware,Ransomware (encrypt or seize stored data),related-to,T1490,Inhibit System Recovery,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
677,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1497.001,Virtualization/Sandbox Evasion: System Checks,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
678,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1497.002,Virtualization/Sandbox Evasion: User Activity Based Checks,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
679,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1497.003,Virtualization/Sandbox Evasion: Time Based Evasion,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
680,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553,Subvert Trust Contols,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
681,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553.001,Subvert Trust Contols: Gatekeeper Bypass,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
682,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553.002,Subvert Trust Contols: Code Signing,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
683,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553.003,Subvert Trust Contols: SIP and Trust Provider Hijacking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
684,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553.004,Subvert Trust Contols: Install Root Certificate,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
685,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553.005,Subvert Trust Contols: Mark-of-the-Web Bypass,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
686,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553.006,Subvert Trust Contols: Code Signing Policy Modification,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
687,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1562,Impair Defenses,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
688,veris,1.3.5,action.malware,action.malware.variety.Modify data,Malware which compromises a legitimate file rather than creating new filess,related-to,T1562,Impair Defenses,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
689,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1562.001,Impair Defenses: Disable or Modify Tools,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
690,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1562.002,Impair Defenses: Disable Windows Event Logging,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
691,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1562.003,Impair Defenses: Impair Command History Logging,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
692,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1562.004,Impair Defenses: Disable or Modify System Firewall,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
693,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1562.006,Impair Defenses: Indicator Blocking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
694,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1562.007,Impair Defenses: Disable or Modify Cloud Firewall,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
695,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1562.008,Impair Defenses: Disable Cloud Logs,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
696,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1574.012,Hijack Execution Flow: COR_PROFILER,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
697,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1600.001,Weaken Encryption: Reduce Key Space,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
698,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1600.002,Weaken Encryption: Disable Crypto Hardware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
699,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1601,Modify System Image,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
700,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1601.001,Modify System Image: Patch System Image,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
701,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1601.002,Modify System Image: Downgrade System Image,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
702,veris,1.3.5,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1489,Service Stop,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
703,veris,1.3.5,action.malware,action.malware.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other malware enumerations, (such as Remote injection when a Remote injection vuln exists.)",related-to,T1211,Exploitation for Defense Evasion,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
704,veris,1.3.5,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1011,Exfiltration Over Other Network Medium,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
705,veris,1.3.5,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1011.001,Exfiltration Over Other Network Medium: Exfiltration Over Bluetooth,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
706,veris,1.3.5,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1020,Automated Exfiltration,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
707,veris,1.3.5,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1020.001,Automated Exfiltration: Traffic Duplication,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
708,veris,1.3.5,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1029,Scheduled Transfer,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
